Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,A,12219573,995,,,,,,,0.100,-0.235,-0.996,,,,,,,,,
1,B,8668956,8019,,,,,,,,,,,,,,,,67.500,-90.750,9.750
1,S,8668956,10838,0.480,1.120,1.760,0.054,-0.232,-0.949,,,,,,,,,,,,
1,A,12221564,995,,,,,,,0.098,-0.235,-0.991,,,,,,,,,
1,B,8670311,3277,,,,,,,,,,0.038,-0.196,-0.994,,,,,,
1,S,8670311,1355,2.080,0.800,1.440,0.053,-0.232,-0.948,,,,,,,,,,,,
1,A,12224551,995,,,,,,,0.098,-0.235,-0.992,,,,,,,,,
1,B,8673698,2277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8673698,3387,2.080,0.480,1.760,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,12226543,996,,,,,,,0.100,-0.235,-0.992,,,,,,,,,
1,B,8675730,3277,,,,,,,,,,0.039,-0.196,-0.991,,,,,,
1,S,8675730,2032,1.120,0.160,2.080,0.054,-0.235,-0.946,,,,,,,,,,,,
1,A,12230525,995,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,8679117,2290,,,,,,,,,,,,,,,,68.312,-89.812,9.812
1,S,8679117,3387,0.800,0.160,2.080,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,12232517,996,,,,,,,0.100,-0.235,-0.991,,,,,,,,,
1,B,8681826,3277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8681826,2709,0.800,0.160,2.080,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,12235504,996,,,,,,,0.100,-0.234,-0.990,,,,,,,,,
1,B,8684536,3277,,,,,,,,,,0.039,-0.196,-0.988,,,,,,
1,S,8684536,2710,1.120,0.480,2.400,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,12239486,995,,,,,,,0.100,-0.234,-0.992,,,,,,,,,
1,B,8687923,2277,,,,,,,,,,,,,,,,67.188,-90.688,10.625
1,S,8687923,3387,1.440,1.440,3.360,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,12241478,996,,,,,,,0.099,-0.232,-0.992,,,,,,,,,
1,B,8690632,3277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8690632,2709,1.440,1.440,3.680,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,12244465,996,,,,,,,0.100,-0.233,-0.991,,,,,,,,,
1,B,8693342,3277,,,,,,,,,,0.040,-0.197,-0.986,,,,,,
1,S,8693342,2710,0.800,1.440,3.680,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,12247452,996,,,,,,,0.102,-0.233,-0.990,,,,,,,,,
1,B,8696729,2282,,,,,,,,,,,,,,,,66.875,-90.500,10.438
1,S,8696729,3387,0.800,1.440,2.720,0.054,-0.232,-0.945,,,,,,,,,,,,
1,A,12250439,996,,,,,,,0.101,-0.233,-0.993,,,,,,,,,
1,B,8699438,4277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8699438,2709,0.480,1.120,2.080,0.053,-0.232,-0.944,,,,,,,,,,,,
1,A,12254421,995,,,,,,,0.099,-0.234,-0.991,,,,,,,,,
1,B,8703502,2277,,,,,,,,,,0.041,-0.194,-0.985,,,,,,
1,S,8703502,4064,0.480,1.120,2.080,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,12256413,996,,,,,,,0.099,-0.233,-0.989,,,,,,,,,
1,B,8705534,2277,,,,,,,,,,,,,,,,67.312,-89.938,9.875
1,S,8705534,2032,0.800,1.440,2.400,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,12259400,996,,,,,,,0.101,-0.234,-0.990,,,,,,,,,
1,B,8708244,3277,,,,,,,,,,0.040,-0.195,-0.991,,,,,,
1,S,8708244,2710,1.120,1.440,2.720,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,12262387,996,,,,,,,0.099,-0.233,-0.990,,,,,,,,,
1,B,8711612,2277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8711612,3368,1.440,1.760,2.720,0.054,-0.232,-0.944,,,,,,,,,,,,
1,A,12264378,996,,,,,,,0.098,-0.231,-0.994,,,,,,,,,
1,B,8713663,3281,,,,,,,,,,0.038,-0.194,-0.990,,,,,,
1,S,8713663,2051,1.120,2.080,2.400,0.055,-0.232,-0.944,,,,,,,,,,,,
1,A,12267365,996,,,,,,,0.101,-0.232,-0.993,,,,,,,,,
1,B,8717050,2277,,,,,,,,,,,,,,,,66.438,-90.500,11.500
1,S,8717050,3387,0.800,2.080,1.760,0.054,-0.232,-0.944,,,,,,,,,,,,
1,A,12270352,996,,,,,,,0.100,-0.230,-0.995,,,,,,,,,
1,B,8719082,3277,,,,,,,,,,0.040,-0.195,-0.991,,,,,,
1,S,8719082,2032,1.120,1.760,1.760,0.054,-0.232,-0.945,,,,,,,,,,,,
1,A,12273339,996,,,,,,,0.100,-0.236,-0.991,,,,,,,,,
1,B,8722469,2287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8722469,3387,1.440,1.120,1.760,0.053,-0.232,-0.945,,,,,,,,,,,,
1,A,12275330,995,,,,,,,0.101,-0.233,-0.994,,,,,,,,,
1,B,8724501,3287,,,,,,,,,,,,,,,,67.812,-91.938,10.562
1,S,8724501,2032,1.760,1.120,2.080,0.053,-0.231,-0.945,,,,,,,,,,,,
1,A,12279313,996,,,,,,,0.101,-0.232,-0.995,,,,,,,,,
1,B,8727888,2287,,,,,,,,,,0.039,-0.193,-0.990,,,,,,
1,S,8727888,3387,1.760,1.120,2.080,0.053,-0.231,-0.946,,,,,,,,,,,,
1,A,12281304,996,,,,,,,0.101,-0.235,-0.993,,,,,,,,,
1,B,8730597,3292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8730597,2709,1.760,1.120,1.760,0.053,-0.232,-0.946,,,,,,,,,,,,
1,A,12284291,996,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,8733307,3287,,,,,,,,,,0.040,-0.196,-0.988,,,,,,
1,S,8733307,2710,1.440,1.120,1.440,0.053,-0.233,-0.947,,,,,,,,,,,,
1,A,12287278,996,,,,,,,0.101,-0.234,-0.996,,,,,,,,,
1,B,8736694,2287,,,,,,,,,,,,,,,,66.812,-90.625,10.750
1,S,8736694,3387,1.440,1.440,1.440,0.054,-0.234,-0.948,,,,,,,,,,,,
1,A,12290265,996,,,,,,,0.100,-0.235,-0.995,,,,,,,,,
1,B,8739403,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8739403,2709,1.120,1.440,1.760,0.054,-0.233,-0.947,,,,,,,,,,,,
1,A,12294247,995,,,,,,,0.102,-0.233,-0.995,,,,,,,,,
1,B,8743468,2287,,,,,,,,,,0.040,-0.197,-0.991,,,,,,
1,S,8743468,4065,0.480,1.120,2.080,0.055,-0.233,-0.947,,,,,,,,,,,,
1,A,12296239,996,,,,,,,0.100,-0.233,-0.997,,,,,,,,,
1,B,8745500,2287,,,,,,,,,,,,,,,,66.500,-90.438,10.500
1,S,8745500,2032,0.480,0.800,2.080,0.055,-0.233,-0.947,,,,,,,,,,,,
1,A,12299226,996,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,8748209,3292,,,,,,,,,,0.039,-0.195,-0.993,,,,,,
1,S,8748209,2709,0.800,0.800,2.400,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12302213,996,,,,,,,0.099,-0.234,-0.993,,,,,,,,,
1,B,8751596,2287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8751596,3387,1.760,1.120,2.400,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12304204,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,8753628,3288,,,,,,,,,,,,,,,,66.562,-90.875,10.562
1,S,8753628,2032,1.440,0.800,2.400,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,12308187,996,,,,,,,0.100,-0.234,-0.995,,,,,,,,,
1,B,8757015,2287,,,,,,,,,,0.039,-0.195,-0.988,,,,,,
1,S,8757015,3387,1.120,0.800,2.400,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,12310178,996,,,,,,,0.099,-0.233,-0.995,,,,,,,,,
1,B,8759047,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8759047,2032,1.440,1.120,1.760,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,12314160,995,,,,,,,0.099,-0.237,-0.990,,,,,,,,,
1,B,8763112,3287,,,,,,,,,,,,,,,,67.438,-88.875,9.812
1,S,8763112,4065,1.440,1.440,1.440,0.053,-0.234,-0.947,,,,,,,,,,,,
1,A,12318143,996,,,,,,,0.101,-0.234,-0.994,,,,,,,,,
1,B,8766499,2292,,,,,,,,,,0.039,-0.195,-0.993,,,,,,
1,S,8766499,3387,1.120,1.440,1.760,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12320134,996,,,,,,,0.100,-0.234,-0.991,,,,,,,,,
1,B,8769208,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8769208,2709,1.120,1.120,2.080,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12324117,996,,,,,,,0.099,-0.233,-0.992,,,,,,,,,
1,B,8773272,2287,,,,,,,,,,,,,,,,67.438,-88.812,9.750
1,S,8773272,4064,1.440,0.800,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12326108,996,,,,,,,0.101,-0.234,-0.990,,,,,,,,,
1,B,8775305,2287,,,,,,,,,,0.039,-0.196,-0.988,,,,,,
1,S,8775305,2033,0.800,0.800,1.760,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,12329095,996,,,,,,,0.102,-0.234,-0.991,,,,,,,,,
1,B,8778014,4287,,,,,,,,,,0.037,-0.193,-0.988,,,,,,
1,S,8778014,2709,0.480,0.800,2.080,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,12333077,995,,,,,,,0.098,-0.233,-0.989,,,,,,,,,
1,B,8782078,2287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8782078,4064,0.160,1.440,2.400,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,12335069,996,,,,,,,0.102,-0.233,-0.988,,,,,,,,,
1,B,8784769,3292,,,,,,,,,,,,,,,,66.375,-89.500,10.250
1,S,8784769,2691,1.120,1.440,2.400,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,12339051,995,,,,,,,0.099,-0.234,-0.990,,,,,,,,,
1,B,8787497,2287,,,,,,,,,,0.036,-0.196,-0.986,,,,,,
1,S,8787497,2728,1.760,1.440,2.400,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,12341042,995,,,,,,,0.101,-0.235,-0.990,,,,,,,,,
1,B,8790207,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8790207,2710,2.080,1.760,2.400,0.053,-0.233,-0.943,,,,,,,,,,,,
1,A,12345025,996,,,,,,,0.097,-0.232,-0.992,,,,,,,,,
1,B,8794271,3287,,,,,,,,,,,,,,,,66.938,-88.938,9.438
1,S,8794271,4064,1.440,2.400,2.080,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,12349008,996,,,,,,,0.102,-0.232,-0.992,,,,,,,,,
1,B,8797658,2288,,,,,,,,,,0.036,-0.194,-0.987,,,,,,
1,S,8797658,3387,0.800,1.440,1.440,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,12350999,996,,,,,,,0.101,-0.235,-0.994,,,,,,,,,
1,B,8799690,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8799690,2032,0.480,1.120,1.440,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,12354981,995,,,,,,,0.101,-0.233,-0.995,,,,,,,,,
1,B,8804432,2292,,,,,,,,,,,,,,,,67.500,-90.312,9.688
1,S,8804432,4742,0.160,0.800,1.760,0.055,-0.232,-0.944,,,,,,,,,,,,
1,A,12356973,996,,,,,,,0.098,-0.234,-0.993,,,,,,,,,
1,B,8806464,2287,,,,,,,,,,0.037,-0.196,-0.988,,,,,,
1,S,8806464,2032,-0.160,0.800,1.760,0.055,-0.233,-0.944,,,,,,,,,,,,
1,A,12359959,995,,,,,,,0.100,-0.233,-0.994,,,,,,,,,
1,B,8808496,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8808496,2032,0.160,0.480,1.760,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,12363942,996,,,,,,,0.099,-0.233,-0.994,,,,,,,,,
1,B,8813238,2287,,,,,,,,,,0.037,-0.195,-0.990,,,,,,
1,S,8813238,4742,0.480,0.480,1.760,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12365933,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,8815270,2287,,,,,,,,,,,,,,,,67.250,-88.500,10.000
1,S,8815270,2032,0.800,0.480,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12368920,996,,,,,,,0.099,-0.234,-0.997,,,,,,,,,
1,B,8817302,2287,,,,,,,,,,0.039,-0.194,-0.989,,,,,,
1,S,8817302,2032,0.800,0.800,1.760,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12370911,995,,,,,,,0.101,-0.235,-0.993,,,,,,,,,
1,B,8820012,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8820012,2710,0.800,1.120,1.760,0.053,-0.234,-0.947,,,,,,,,,,,,
1,A,12374894,996,,,,,,,0.098,-0.233,-0.996,,,,,,,,,
1,B,8824076,3287,,,,,,,,,,,,,,,,67.312,-89.562,10.500
1,S,8824076,4064,0.800,1.440,2.080,0.052,-0.233,-0.948,,,,,,,,,,,,
1,A,12378876,995,,,,,,,0.100,-0.233,-0.995,,,,,,,,,
1,B,8827463,2288,,,,,,,,,,0.038,-0.195,-0.991,,,,,,
1,S,8827463,3387,0.480,2.080,2.720,0.053,-0.233,-0.948,,,,,,,,,,,,
1,A,12380868,996,,,,,,,0.098,-0.234,-0.995,,,,,,,,,
1,B,8829495,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8829495,2032,0.160,2.400,2.400,0.054,-0.233,-0.947,,,,,,,,,,,,
1,A,12384850,995,,,,,,,0.098,-0.233,-0.995,,,,,,,,,
1,B,8834237,3287,,,,,,,,,,,,,,,,66.812,-89.562,10.188
1,S,8834237,4742,0.800,2.400,1.760,0.055,-0.233,-0.948,,,,,,,,,,,,
1,A,12387837,996,,,,,,,0.100,-0.234,-0.992,,,,,,,,,
1,B,8837624,2287,,,,,,,,,,0.038,-0.196,-0.992,,,,,,
1,S,8837624,678,1.120,1.760,2.080,0.054,-0.233,-0.948,,,,,,,,,,,,
1,A,12390824,996,,,,,,,0.101,-0.234,-0.993,,,,,,,,,
1,B,8839656,5292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8839656,2032,1.120,1.120,2.080,0.054,-0.232,-0.948,,,,,,,,,,,,
1,A,12395802,995,,,,,,,0.100,-0.235,-0.992,,,,,,,,,
1,B,8845075,2287,,,,,,,,,,,,,,,,67.000,-88.812,9.125
1,S,8845075,5419,1.120,0.160,2.080,0.054,-0.232,-0.945,,,,,,,,,,,,
1,A,12397794,996,,,,,,,0.102,-0.236,-0.990,,,,,,,,,
1,B,8847107,2287,,,,,,,,,,0.038,-0.194,-0.990,,,,,,
1,S,8847107,2032,0.480,0.160,2.080,0.054,-0.233,-0.944,,,,,,,,,,,,
1,A,12400780,995,,,,,,,0.099,-0.235,-0.992,,,,,,,,,
1,B,8849816,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8849816,2709,0.800,0.480,2.720,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,12404763,996,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,8853881,2287,,,,,,,,,,0.038,-0.194,-0.993,,,,,,
1,S,8853881,4065,1.120,1.120,3.040,0.054,-0.232,-0.947,,,,,,,,,,,,
1,A,12406754,995,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,8855913,3287,,,,,,,,,,0.038,-0.195,-0.989,,,,,,
1,S,8855913,2032,1.440,1.120,3.040,0.054,-0.231,-0.946,,,,,,,,,,,,
1,A,12410737,996,,,,,,,0.100,-0.233,-0.992,,,,,,,,,
1,B,8859300,2292,,,,,,,,,,,,,,,,67.312,-89.938,9.875
1,S,8859300,3387,1.440,1.120,2.720,0.054,-0.231,-0.944,,,,,,,,,,,,
1,A,12412728,995,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,8861332,3288,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8861332,2032,0.800,0.800,2.720,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,12415715,996,,,,,,,0.100,-0.233,-0.990,,,,,,,,,
1,B,8864719,3287,,,,,,,,,,,,,,,,66.875,-89.438,9.875
1,S,8864719,3387,0.480,1.120,2.720,0.054,-0.234,-0.943,,,,,,,,,,,,
1,A,12418702,996,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,8868106,3287,,,,,,,,,,0.037,-0.194,-0.989,,,,,,
1,S,8868106,3387,0.480,1.760,2.400,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,12422685,996,,,,,,,0.099,-0.234,-0.990,,,,,,,,,
1,B,8871493,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8871493,3387,0.480,2.080,1.760,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,12425672,996,,,,,,,0.101,-0.233,-0.990,,,,,,,,,
1,B,8874879,3287,,,,,,,,,,0.037,-0.195,-0.987,,,,,,
1,S,8874879,3386,0.480,2.080,1.440,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,12428659,996,,,,,,,0.099,-0.232,-0.988,,,,,,,,,
1,B,8878266,2288,,,,,,,,,,,,,,,,65.688,-88.438,9.938
1,S,8878266,3387,1.440,2.080,2.080,0.055,-0.232,-0.942,,,,,,,,,,,,
1,A,12431646,996,,,,,,,0.100,-0.234,-0.990,,,,,,,,,
1,B,8880298,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8880298,2032,1.440,2.080,2.400,0.056,-0.233,-0.943,,,,,,,,,,,,
1,A,12435628,996,,,,,,,0.100,-0.233,-0.990,,,,,,,,,
1,B,8884363,2287,,,,,,,,,,0.038,-0.195,-0.989,,,,,,
1,S,8884363,4065,0.800,1.440,2.400,0.056,-0.234,-0.944,,,,,,,,,,,,
1,A,12437619,995,,,,,,,0.099,-0.233,-0.992,,,,,,,,,
1,B,8887072,3287,,,,,,,,,,0.039,-0.195,-0.988,,,,,,
1,S,8887072,2709,-0.160,1.120,1.760,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,12441602,996,,,,,,,0.098,-0.232,-0.994,,,,,,,,,
1,B,8890459,2287,,,,,,,,,,,,,,,,67.188,-90.688,10.625
1,S,8890459,3387,-0.160,1.120,2.080,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,12443593,995,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,8892491,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8892491,2032,0.480,1.120,2.720,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,12446580,995,,,,,,,0.099,-0.232,-0.993,,,,,,,,,
1,B,8895878,3287,,,,,,,,,,,,,,,,66.375,-88.062,10.375
1,S,8895878,3387,0.800,1.120,3.360,0.055,-0.233,-0.947,,,,,,,,,,,,
1,A,12449567,995,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,8899265,3292,,,,,,,,,,0.041,-0.195,-0.990,,,,,,
1,S,8899265,3387,0.480,0.800,2.720,0.055,-0.232,-0.947,,,,,,,,,,,,
1,A,12453550,996,,,,,,,0.098,-0.232,-0.996,,,,,,,,,
1,B,8902652,3288,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8902652,3387,0.480,0.480,1.440,0.055,-0.231,-0.947,,,,,,,,,,,,
1,A,12456537,996,,,,,,,0.100,-0.235,-0.994,,,,,,,,,
1,B,8905362,3287,,,,,,,,,,0.038,-0.194,-0.992,,,,,,
1,S,8905362,2710,0.800,0.480,1.440,0.055,-0.231,-0.946,,,,,,,,,,,,
1,A,12459524,996,,,,,,,0.100,-0.234,-0.997,,,,,,,,,
1,B,8908749,2287,,,,,,,,,,,,,,,,66.750,-90.125,10.625
1,S,8908749,3387,1.120,0.800,2.080,0.054,-0.232,-0.946,,,,,,,,,,,,
1,A,12462510,995,,,,,,,0.101,-0.234,-0.993,,,,,,,,,
1,B,8911458,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8911458,2709,1.120,1.440,2.400,0.055,-0.232,-0.947,,,,,,,,,,,,
1,A,12465497,995,,,,,,,0.101,-0.234,-0.996,,,,,,,,,
1,B,8914845,3287,,,,,,,,,,0.040,-0.195,-0.991,,,,,,
1,S,8914845,3387,0.800,1.760,2.080,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,12468484,995,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,8917554,2292,,,,,,,,,,,,,,,,67.250,-89.500,9.812
1,S,8917554,2709,0.480,1.760,2.080,0.055,-0.233,-0.948,,,,,,,,,,,,
1,A,12471471,995,,,,,,,0.100,-0.236,-0.992,,,,,,,,,
1,B,8920264,4288,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8920264,2710,0.800,1.760,2.400,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12475454,996,,,,,,,0.101,-0.233,-0.994,,,,,,,,,
1,B,8924328,2288,,,,,,,,,,0.037,-0.195,-0.991,,,,,,
1,S,8924328,4064,1.120,1.440,2.400,0.054,-0.234,-0.946,,,,,,,,,,,,
1,A,12477445,995,,,,,,,0.100,-0.234,-0.994,,,,,,,,,
1,B,8927018,3287,,,,,,,,,,0.038,-0.195,-0.993,,,,,,
1,S,8927018,2690,1.440,1.440,2.080,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12480432,995,,,,,,,0.100,-0.236,-0.992,,,,,,,,,
1,B,8929747,2288,,,,,,,,,,,,,,,,66.875,-90.000,11.062
1,S,8929747,2729,1.440,1.120,2.080,0.054,-0.233,-0.947,,,,,,,,,,,,
1,A,12483419,995,,,,,,,0.101,-0.234,-0.994,,,,,,,,,
1,B,8932457,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8932457,2710,1.440,0.800,2.720,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,12486406,995,,,,,,,0.099,-0.234,-0.992,,,,,,,,,
1,B,8935844,3292,,,,,,,,,,,,,,,,67.188,-90.062,10.188
1,S,8935844,678,2.080,0.800,2.720,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,12489393,995,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,8938553,3288,,,,,,,,,,0.036,-0.195,-0.987,,,,,,
1,S,8938553,2709,1.760,0.800,2.400,0.055,-0.234,-0.944,,,,,,,,,,,,
1,A,12493376,996,,,,,,,0.102,-0.234,-0.989,,,,,,,,,
1,B,8941940,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8941940,3387,0.800,1.120,2.080,0.054,-0.233,-0.944,,,,,,,,,,,,
1,A,12496363,996,,,,,,,0.101,-0.233,-0.993,,,,,,,,,
1,B,8945327,3287,,,,,,,,,,0.038,-0.195,-0.989,,,,,,
1,S,8945327,3387,0.480,1.440,2.400,0.053,-0.233,-0.944,,,,,,,,,,,,
1,A,12499350,996,,,,,,,0.101,-0.234,-0.990,,,,,,,,,
1,B,8948714,2287,,,,,,,,,,,,,,,,67.625,-90.125,10.875
1,S,8948714,3387,1.440,1.120,2.400,0.053,-0.233,-0.944,,,,,,,,,,,,
1,A,12502336,995,,,,,,,0.100,-0.234,-0.989,,,,,,,,,
1,B,8950746,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8950746,2032,1.760,0.800,2.080,0.053,-0.233,-0.944,,,,,,,,,,,,
1,A,12505323,995,,,,,,,0.100,-0.233,-0.990,,,,,,,,,
1,B,8954133,3292,,,,,,,,,,0.036,-0.194,-0.987,,,,,,
1,S,8954133,3387,1.440,0.480,2.080,0.053,-0.233,-0.945,,,,,,,,,,,,
1,A,12508310,996,,,,,,,0.100,-0.232,-0.990,,,,,,,,,
1,B,8957520,2287,,,,,,,,,,,,,,,,66.625,-90.250,10.875
1,S,8957520,3387,0.480,0.480,1.440,0.053,-0.231,-0.944,,,,,,,,,,,,
1,A,12510301,995,,,,,,,0.099,-0.233,-0.991,,,,,,,,,
1,B,8959552,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8959552,2032,0.480,0.800,1.120,0.054,-0.230,-0.943,,,,,,,,,,,,
1,A,12515280,996,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,8964294,2287,,,,,,,,,,0.039,-0.193,-0.987,,,,,,
1,S,8964294,4742,1.120,1.120,1.120,0.055,-0.231,-0.945,,,,,,,,,,,,
1,A,12517271,996,,,,,,,0.100,-0.234,-0.990,,,,,,,,,
1,B,8966326,3287,,,,,,,,,,0.038,-0.194,-0.990,,,,,,
1,S,8966326,2032,1.760,1.120,1.120,0.055,-0.231,-0.946,,,,,,,,,,,,
1,A,12520258,996,,,,,,,0.099,-0.234,-0.994,,,,,,,,,
1,B,8969713,2287,,,,,,,,,,,,,,,,67.062,-89.750,10.438
1,S,8969713,3387,1.440,1.120,1.440,0.054,-0.232,-0.946,,,,,,,,,,,,
1,A,12523245,996,,,,,,,0.099,-0.233,-0.994,,,,,,,,,
1,B,8971745,3292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8971745,2032,1.120,0.800,1.760,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,12526232,996,,,,,,,0.099,-0.233,-0.995,,,,,,,,,
1,B,8975132,3287,,,,,,,,,,0.039,-0.194,-0.989,,,,,,
1,S,8975132,3387,0.800,0.160,2.080,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,12529218,995,,,,,,,0.098,-0.235,-0.996,,,,,,,,,
1,B,8978519,2287,,,,,,,,,,,,,,,,67.250,-91.125,10.750
1,S,8978519,3387,0.800,0.160,2.400,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12532205,995,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,8981209,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8981209,2690,1.120,0.800,2.720,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,12535192,996,,,,,,,0.100,-0.234,-0.997,,,,,,,,,
1,B,8983938,3287,,,,,,,,,,0.036,-0.194,-0.991,,,,,,
1,S,8983938,2729,1.440,1.440,2.400,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,12538179,996,,,,,,,0.099,-0.236,-0.994,,,,,,,,,
1,B,8987325,2287,,,,,,,,,,,,,,,,66.875,-89.438,9.875
1,S,8987325,3387,1.440,2.400,2.400,0.053,-0.234,-0.947,,,,,,,,,,,,
1,A,12541166,996,,,,,,,0.098,-0.234,-0.996,,,,,,,,,
1,B,8990034,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8990034,677,1.760,2.080,2.400,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,12545148,996,,,,,,,0.099,-0.235,-0.992,,,,,,,,,
