Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
2,A,27612530,2987,,,,,,,0.127,-0.002,-1.004,,,,,,,,,
2,B,27613337,3387,,,,,,,,,,0.006,0.037,-1.016,,,,,,
2,S,27613337,3387,0.480,1.440,1.120,0.049,0.018,-1.930,,,,,,,,,,,,
2,A,27615517,2987,,,,,,,0.126,-0.002,-0.998,,,,,,,,,
2,B,27616724,3387,,,,,,,,,,,,,,,,39.938,-96.562,16.562
2,S,27616724,3387,0.480,1.120,1.440,0.049,0.016,-1.921,,,,,,,,,,,,
2,A,27618504,2987,,,,,,,0.128,-0.004,-0.997,,,,,,,,,
2,B,27618756,2032,,,,,,,,,,,,,0.336,0.336,0.000,,,
2,S,27618756,2032,0.800,0.800,1.440,0.048,0.014,-1.915,,,,,,,,,,,,
2,A,27622487,3983,,,,,,,0.125,-0.005,-0.993,,,,,,,,,
2,B,27623497,4741,,,,,,,,,,0.003,0.036,-1.006,,,,,,
2,S,27623497,4741,1.440,0.800,1.760,0.047,0.009,-1.903,,,,,,,,,,,,
2,A,27624479,1992,,,,,,,0.127,-0.007,-0.993,,,,,,,,,
2,B,27625530,2033,,,,,,,,,,0.004,0.031,-0.997,,,,,,
2,S,27625530,2033,2.400,0.800,2.080,0.047,0.008,-1.900,,,,,,,,,,,,
2,A,27628461,3982,,,,,,,0.126,-0.008,-0.996,,,,,,,,,
2,B,27628916,3386,,,,,,,,,,,,,,,,41.062,-97.188,15.625
2,S,27628916,3386,1.760,1.120,2.400,0.047,0.005,-1.900,,,,,,,,,,,,
2,A,27630453,1992,,,,,,,0.126,-0.009,-0.996,,,,,,,,,
2,B,27630949,2033,,,,,,,,,,,,,0.448,0.336,0.000,,,
2,S,27630949,2033,0.800,1.440,2.400,0.048,0.003,-1.901,,,,,,,,,,,,
2,A,27633440,2987,,,,,,,0.124,-0.009,-1.000,,,,,,,,,
2,B,27634335,3386,,,,,,,,,,,,,,,,40.625,-96.688,15.625
2,S,27634335,3386,0.800,1.760,2.080,0.049,0.001,-1.904,,,,,,,,,,,,
2,A,27636427,2987,,,,,,,0.124,-0.010,-1.004,,,,,,,,,
2,B,27637722,3387,,,,,,,,,,0.005,0.030,-1.004,,,,,,
2,S,27637722,3387,1.120,1.120,1.440,0.050,-0.001,-1.908,,,,,,,,,,,,
2,A,27640410,3983,,,,,,,0.124,-0.009,-1.009,,,,,,,,,
2,B,27641109,3387,,,,,,,,,,,,,0.224,0.112,0.000,,,
2,S,27641109,3387,1.120,0.480,1.120,0.051,-0.003,-1.916,,,,,,,,,,,,
2,A,27643397,2987,,,,,,,0.124,-0.009,-1.013,,,,,,,,,
2,B,27644496,3387,,,,,,,,,,0.007,0.027,-1.008,,,,,,
2,S,27644496,3387,0.800,0.160,1.440,0.054,-0.005,-1.924,,,,,,,,,,,,
2,A,27646384,2987,,,,,,,0.124,-0.010,-1.013,,,,,,,,,
2,B,27647863,3367,,,,,,,,,,,,,,,,39.688,-94.812,15.375
2,S,27647863,3367,1.120,0.800,1.760,0.055,-0.007,-1.930,,,,,,,,,,,,
2,A,27649371,2987,,,,,,,0.126,-0.010,-1.012,,,,,,,,,
2,B,27649915,2052,,,,,,,,,,,,,0.112,-0.112,0.112,,,
2,S,27649915,2052,1.440,1.120,2.080,0.056,-0.007,-1.934,,,,,,,,,,,,
2,A,27653354,3983,,,,,,,0.125,-0.006,-1.014,,,,,,,,,
2,B,27653979,4064,,,,,,,,,,0.008,0.026,-1.017,,,,,,
2,S,27653979,4064,1.440,0.800,2.080,0.057,-0.003,-1.937,,,,,,,,,,,,
2,A,27655345,1991,,,,,,,0.127,-0.008,-1.012,,,,,,,,,
2,B,27656688,2709,,,,,,,,,,0.007,0.026,-1.015,,,,,,
2,S,27656688,2709,0.800,0.800,2.080,0.056,-0.001,-1.938,,,,,,,,,,,,
2,A,27659328,3983,,,,,,,0.127,-0.006,-1.009,,,,,,,,,
2,B,27659398,2710,,,,,,,,,,,,,,,,39.875,-95.625,15.312
2,S,27659398,2710,0.160,1.120,2.080,0.054,-0.001,-1.936,,,,,,,,,,,,
2,A,27661319,1991,,,,,,,0.129,-0.005,-1.006,,,,,,,,,
2,B,27662107,2709,,,,,,,,,,,,,0.000,-0.224,0.112,,,
2,S,27662107,2709,0.160,1.440,2.080,0.050,-0.001,-1.933,,,,,,,,,,,,
2,A,27664307,2988,,,,,,,0.130,-0.004,-1.006,,,,,,,,,
2,B,27665494,3387,,,,,,,,,,,,,,,,39.688,-95.875,15.938
2,S,27665494,3387,0.800,1.440,1.760,0.046,0.002,-1.927,,,,,,,,,,,,
2,A,27667294,2987,,,,,,,0.132,-0.004,-1.002,,,,,,,,,
2,B,27668862,3368,,,,,,,,,,0.004,0.031,-1.012,,,,,,
2,S,27668862,3368,1.120,0.800,1.440,0.043,0.007,-1.922,,,,,,,,,,,,
2,A,27671276,3982,,,,,,,0.134,-0.001,-1.002,,,,,,,,,
2,B,27671590,2728,,,,,,,,,,,,,-0.112,-0.112,0.000,,,
2,S,27671590,2728,0.480,0.800,1.440,0.040,0.011,-1.919,,,,,,,,,,,,
2,A,27674263,2987,,,,,,,0.134,0.001,-1.004,,,,,,,,,
2,B,27674977,3387,,,,,,,,,,-0.003,0.031,-1.009,,,,,,
2,S,27674977,3387,0.480,0.800,2.080,0.037,0.013,-1.917,,,,,,,,,,,,
2,A,27677250,2987,,,,,,,0.134,-0.000,-1.006,,,,,,,,,
2,B,27678364,3387,,,,,,,,,,,,,,,,40.812,-96.438,15.750
2,S,27678364,3387,0.800,1.120,2.400,0.034,0.015,-1.917,,,,,,,,,,,,
2,A,27680237,2987,,,,,,,0.134,0.002,-1.009,,,,,,,,,
2,B,27680396,2032,,,,,,,,,,,,,-0.112,0.000,-0.112,,,
2,S,27680396,2032,0.800,1.440,2.400,0.034,0.016,-1.918,,,,,,,,,,,,
2,A,27683225,2988,,,,,,,0.134,0.002,-1.010,,,,,,,,,
2,B,27683783,3387,,,,,,,,,,-0.006,0.037,-1.013,,,,,,
2,S,27683783,3387,0.480,1.440,2.080,0.033,0.018,-1.924,,,,,,,,,,,,
2,A,27686212,2987,,,,,,,0.134,0.002,-1.013,,,,,,,,,
2,B,27687170,3387,,,,,,,,,,,,,,,,40.750,-97.125,16.500
2,S,27687170,3387,0.160,1.120,1.760,0.032,0.020,-1.930,,,,,,,,,,,,
2,A,27689199,2987,,,,,,,0.135,0.005,-1.018,,,,,,,,,
2,B,27689860,2690,,,,,,,,,,,,,-0.112,-0.112,-0.112,,,
2,S,27689860,2690,0.160,0.800,2.080,0.033,0.021,-1.933,,,,,,,,,,,,
2,A,27693182,3983,,,,,,,0.134,0.005,-1.025,,,,,,,,,
2,B,27693943,4083,,,,,,,,,,-0.002,0.037,-1.014,,,,,,
2,S,27693943,4083,-0.160,1.120,2.720,0.038,0.025,-1.941,,,,,,,,,,,,
2,A,27695173,1991,,,,,,,0.133,0.006,-1.024,,,,,,,,,
2,B,27695975,2032,,,,,,,,,,-0.001,0.040,-1.025,,,,,,
2,S,27695975,2032,0.480,1.440,2.720,0.040,0.027,-1.945,,,,,,,,,,,,
2,A,27698160,2987,,,,,,,0.132,0.006,-1.023,,,,,,,,,
2,B,27699362,3387,,,,,,,,,,,,,,,,40.375,-95.562,15.625
2,S,27699362,3387,1.120,1.120,2.400,0.040,0.028,-1.952,,,,,,,,,,,,
2,A,27701147,2987,,,,,,,0.131,0.008,-1.023,,,,,,,,,
2,B,27701394,2032,,,,,,,,,,,,,-0.224,-0.224,-0.112,,,
2,S,27701394,2032,1.760,0.480,2.400,0.039,0.027,-1.955,,,,,,,,,,,,
2,A,27704134,2987,,,,,,,0.130,0.007,-1.023,,,,,,,,,
2,B,27704781,3387,,,,,,,,,,0.000,0.041,-1.025,,,,,,
2,S,27704781,3387,1.440,0.800,1.760,0.038,0.028,-1.956,,,,,,,,,,,,
2,A,27707121,2987,,,,,,,0.135,0.009,-1.021,,,,,,,,,
2,B,27708168,3387,,,,,,,,,,,,,,,,40.125,-97.312,16.438
2,S,27708168,3387,0.800,1.440,1.760,0.038,0.030,-1.954,,,,,,,,,,,,
2,A,27710108,2987,,,,,,,0.135,0.006,-1.018,,,,,,,,,
2,B,27710877,2709,,,,,,,,,,,,,-0.224,-0.112,0.000,,,
2,S,27710877,2709,0.800,1.760,1.760,0.038,0.031,-1.950,,,,,,,,,,,,
2,A,27713095,2987,,,,,,,0.132,0.007,-1.014,,,,,,,,,
2,B,27713587,2710,,,,,,,,,,-0.001,0.042,-1.026,,,,,,
2,S,27713587,2710,1.120,2.080,2.080,0.038,0.031,-1.946,,,,,,,,,,,,
2,A,27716082,2987,,,,,,,0.133,0.009,-1.010,,,,,,,,,
2,B,27716974,3387,,,,,,,,,,,,,,,,41.188,-94.938,14.688
2,S,27716974,3387,1.120,1.760,2.080,0.038,0.032,-1.940,,,,,,,,,,,,
2,A,27718074,2987,,,,,,,0.130,0.010,-1.010,,,,,,,,,
2,B,27719683,2709,,,,,,,,,,,,,-0.112,0.112,0.000,,,
2,S,27719683,2709,1.120,1.440,2.400,0.037,0.032,-1.935,,,,,,,,,,,,
2,A,27723052,3983,,,,,,,0.134,0.008,-1.008,,,,,,,,,
2,B,27723747,4064,,,,,,,,,,0.002,0.043,-1.017,,,,,,
2,S,27723747,4064,1.120,2.080,2.080,0.036,0.031,-1.929,,,,,,,,,,,,
2,A,27725044,1992,,,,,,,0.133,0.007,-1.004,,,,,,,,,
2,B,27725779,2032,,,,,,,,,,0.000,0.044,-1.014,,,,,,
2,S,27725779,2032,0.800,2.400,2.080,0.036,0.031,-1.926,,,,,,,,,,,,
2,A,27728031,2987,,,,,,,0.131,0.005,-1.008,,,,,,,,,
2,B,27729166,3387,,,,,,,,,,,,,,,,41.312,-95.875,14.938
2,S,27729166,3387,0.480,2.400,2.080,0.036,0.031,-1.925,,,,,,,,,,,,
2,A,27731018,2987,,,,,,,0.130,0.005,-1.009,,,,,,,,,
2,B,27731876,2710,,,,,,,,,,,,,0.000,0.336,0.000,,,
2,S,27731876,2710,0.480,2.080,2.080,0.036,0.030,-1.926,,,,,,,,,,,,
2,A,27734005,2987,,,,,,,0.128,0.004,-1.008,,,,,,,,,
2,B,27734585,2709,,,,,,,,,,,,,,,,39.125,-96.000,16.625
2,S,27734585,2709,0.480,1.760,1.760,0.039,0.029,-1.927,,,,,,,,,,,,
2,A,27736992,2987,,,,,,,0.129,0.003,-1.014,,,,,,,,,
2,B,27737972,3387,,,,,,,,,,-0.001,0.042,-1.014,,,,,,
2,S,27737972,3387,0.480,1.440,2.080,0.044,0.024,-1.928,,,,,,,,,,,,
2,A,27740975,3983,,,,,,,0.126,0.001,-1.012,,,,,,,,,
2,B,27741359,3387,,,,,,,,,,,,,0.000,0.336,0.112,,,
2,S,27741359,3387,0.800,1.440,2.080,0.046,0.021,-1.930,,,,,,,,,,,,
2,A,27743962,2987,,,,,,,0.127,0.003,-1.015,,,,,,,,,
2,B,27744746,3387,,,,,,,,,,0.004,0.040,-1.017,,,,,,
2,S,27744746,3387,1.440,1.120,2.080,0.046,0.020,-1.934,,,,,,,,,,,,
2,A,27746949,2987,,,,,,,0.125,0.000,-1.016,,,,,,,,,
2,B,27748132,3386,,,,,,,,,,,,,,,,40.750,-98.688,16.375
2,S,27748132,3386,1.120,0.480,1.760,0.048,0.019,-1.937,,,,,,,,,,,,
2,A,27748941,2987,,,,,,,0.125,-0.000,-1.015,,,,,,,,,
2,B,27750165,2033,,,,,,,,,,,,,0.000,0.224,0.112,,,
2,S,27750165,2033,0.480,0.480,1.440,0.050,0.018,-1.938,,,,,,,,,,,,
2,A,27752923,2987,,,,,,,0.123,-0.003,-1.013,,,,,,,,,
2,B,27753551,3386,,,,,,,,,,0.007,0.036,-1.021,,,,,,
2,S,27753551,3386,0.480,0.800,1.760,0.056,0.013,-1.938,,,,,,,,,,,,
2,A,27755911,2988,,,,,,,0.124,-0.001,-1.014,,,,,,,,,
2,B,27756938,3387,,,,,,,,,,,,,,,,40.000,-96.438,16.188
2,S,27756938,3387,0.480,0.800,1.760,0.061,0.010,-1.937,,,,,,,,,,,,
2,A,27757902,1991,,,,,,,0.124,-0.003,-1.008,,,,,,,,,
2,B,27758970,2032,,,,,,,,,,,,,0.000,0.112,0.112,,,
2,S,27758970,2032,0.800,0.800,1.760,0.062,0.010,-1.935,,,,,,,,,,,,
2,A,27762880,4978,,,,,,,0.126,-0.003,-1.005,,,,,,,,,
2,B,27763712,4742,,,,,,,,,,0.008,0.032,-1.014,,,,,,
2,S,27763712,4742,0.800,1.120,1.760,0.059,0.012,-1.928,,,,,,,,,,,,
2,A,27764872,1992,,,,,,,0.124,-0.004,-1.002,,,,,,,,,
2,B,27765744,2032,,,,,,,,,,0.009,0.032,-1.010,,,,,,
2,S,27765744,2032,0.800,1.120,1.760,0.057,0.012,-1.925,,,,,,,,,,,,
2,A,27767859,2987,,,,,,,0.125,-0.001,-1.000,,,,,,,,,
2,B,27769131,3387,,,,,,,,,,,,,,,,40.750,-95.938,15.625
2,S,27769131,3387,0.800,1.440,1.760,0.054,0.010,-1.920,,,,,,,,,,,,
2,A,27770846,2987,,,,,,,0.127,-0.001,-1.000,,,,,,,,,
2,B,27771163,2032,,,,,,,,,,,,,0.000,0.224,0.000,,,
2,S,27771163,2032,1.120,1.440,1.760,0.054,0.011,-1.916,,,,,,,,,,,,
2,A,27773833,2987,,,,,,,0.129,-0.002,-0.999,,,,,,,,,
2,B,27774550,3387,,,,,,,,,,,,,,,,40.562,-95.875,15.375
2,S,27774550,3387,1.120,1.440,2.080,0.053,0.012,-1.910,,,,,,,,,,,,
2,A,27776820,2987,,,,,,,0.126,-0.002,-0.996,,,,,,,,,
2,B,27777937,3387,,,,,,,,,,0.006,0.033,-1.005,,,,,,
2,S,27777937,3387,1.440,0.800,1.760,0.048,0.012,-1.908,,,,,,,,,,,,
2,A,27779807,3983,,,,,,,0.127,-0.004,-1.000,,,,,,,,,
2,B,27781323,3386,,,,,,,,,,,,,0.224,0.224,0.000,,,
2,S,27781323,6096,0.800,0.160,2.080,0.046,0.010,-1.910,,,,,,,,,,,,
2,A,27783790,2987,,,,,,,0.127,-0.002,-1.002,,,,,,,,,
2,B,27784710,3387,,,,,,,,,,0.004,0.032,-1.003,,,,,,
2,S,27784710,677,1.120,0.160,2.720,0.047,0.010,-1.910,,,,,,,,,,,,
2,A,27786777,2987,,,,,,,0.127,-0.003,-1.005,,,,,,,,,
2,B,27787420,2710,,,,,,,,,,,,,,,,40.688,-97.750,16.188
2,S,27787420,2710,1.120,0.480,2.720,0.048,0.010,-1.913,,,,,,,,,,,,
2,A,27788768,1991,,,,,,,0.127,-0.001,-1.007,,,,,,,,,
2,B,27790129,2709,,,,,,,,,,,,,0.224,0.000,0.000,,,
2,S,27790129,2709,0.800,0.480,2.400,0.049,0.011,-1.918,,,,,,,,,,,,
2,A,27793747,4979,,,,,,,0.126,-0.001,-1.012,,,,,,,,,
2,B,27794193,4064,,,,,,,,,,0.005,0.033,-1.008,,,,,,
2,S,27794193,4064,0.800,0.800,1.440,0.049,0.012,-1.925,,,,,,,,,,,,
2,A,27795738,1991,,,,,,,0.128,0.001,-1.013,,,,,,,,,
2,B,27796883,2690,,,,,,,,,,0.005,0.033,-1.015,,,,,,
2,S,27796883,2690,0.800,0.480,1.120,0.049,0.012,-1.928,,,,,,,,,,,,
2,A,27798726,2988,,,,,,,0.129,-0.001,-1.015,,,,,,,,,
2,B,27799612,2729,,,,,,,,,,,,,,,,39.750,-95.312,15.438
2,S,27799612,2729,0.480,0.160,1.120,0.050,0.013,-1.933,,,,,,,,,,,,
2,A,27801713,2987,,,,,,,0.128,0.001,-1.017,,,,,,,,,
2,B,27802322,2710,,,,,,,,,,,,,-0.112,-0.224,0.000,,,
2,S,27802322,2710,0.160,-0.160,2.080,0.051,0.014,-1.936,,,,,,,,,,,,
2,A,27804700,2987,,,,,,,0.127,0.001,-1.018,,,,,,,,,
2,B,27805708,3386,,,,,,,,,,,,,,,,40.125,-96.312,15.938
2,S,27805708,3386,0.480,0.160,2.400,0.050,0.014,-1.939,,,,,,,,,,,,
2,A,27807687,2987,,,,,,,0.128,-0.001,-1.015,,,,,,,,,
2,B,27808418,2710,,,,,,,,,,0.006,0.036,-1.021,,,,,,
2,S,27808418,2710,0.800,0.480,2.080,0.049,0.014,-1.940,,,,,,,,,,,,
2,A,27810674,3983,,,,,,,0.130,0.002,-1.015,,,,,,,,,
2,B,27811805,3387,,,,,,,,,,,,,-0.112,-0.448,-0.112,,,
2,S,27811805,3387,0.800,0.800,2.080,0.048,0.015,-1.939,,,,,,,,,,,,
2,A,27814657,2987,,,,,,,0.132,0.003,-1.014,,,,,,,,,
2,B,27815192,3387,,,,,,,,,,0.003,0.037,-1.020,,,,,,
2,S,27815192,3387,0.800,0.800,2.720,0.043,0.016,-1.937,,,,,,,,,,,,
2,A,27817644,2987,,,,,,,0.134,0.003,-1.010,,,,,,,,,
2,B,27818578,3386,,,,,,,,,,,,,,,,40.312,-96.625,16.438
2,S,27818578,3386,0.480,0.800,2.400,0.040,0.019,-1.934,,,,,,,,,,,,
2,A,27819635,1991,,,,,,,0.134,0.001,-1.007,,,,,,,,,
2,B,27820610,2032,,,,,,,,,,,,,0.000,-0.336,-0.112,,,
2,S,27820610,2032,0.480,1.120,2.080,0.039,0.021,-1.931,,,,,,,,,,,,
2,A,27823618,3983,,,,,,,0.134,0.006,-1.009,,,,,,,,,
2,B,27823997,3387,,,,,,,,,,-0.002,0.039,-1.017,,,,,,
2,S,27823997,3387,0.800,1.440,1.760,0.038,0.023,-1.928,,,,,,,,,,,,
2,A,27826605,2987,,,,,,,0.136,0.005,-1.011,,,,,,,,,
2,B,27827384,3387,,,,,,,,,,,,,,,,40.875,-95.312,14.938
2,S,27827384,3387,0.800,1.120,1.760,0.035,0.024,-1.928,,,,,,,,,,,,
2,A,27828596,1991,,,,,,,0.135,0.002,-1.006,,,,,,,,,
2,B,27829416,2032,,,,,,,,,,,,,0.000,-0.112,-0.112,,,
2,S,27829416,2032,0.480,1.120,1.760,0.032,0.025,-1.928,,,,,,,,,,,,
2,A,27833575,4979,,,,,,,0.135,0.003,-1.007,,,,,,,,,
2,B,27834158,4742,,,,,,,,,,-0.005,0.042,-1.013,,,,,,
2,S,27834158,4742,0.480,1.120,1.760,0.028,0.027,-1.929,,,,,,,,,,,,
2,A,27835566,1991,,,,,,,0.134,0.003,-1.010,,,,,,,,,
2,B,27836190,2032,,,,,,,,,,-0.003,0.040,-1.014,,,,,,
2,S,27836190,2032,0.800,1.440,2.080,0.030,0.027,-1.930,,,,,,,,,,,,
2,A,27838553,2987,,,,,,,0.134,0.004,-1.015,,,,,,,,,
2,B,27839577,3387,,,,,,,,,,,,,,,,40.875,-96.438,15.750
2,S,27839577,3387,1.120,1.440,2.720,0.031,0.023,-1.932,,,,,,,,,,,,
2,A,27840545,1992,,,,,,,0.135,0.004,-1.018,,,,,,,,,
2,B,27841609,2032,,,,,,,,,,,,,0.000,-0.112,0.000,,,
2,S,27841609,2032,1.440,1.440,3.040,0.030,0.020,-1.935,,,,,,,,,,,,
2,A,27844527,3982,,,,,,,0.134,-0.000,-1.018,,,,,,,,,
2,B,27844996,3387,,,,,,,,,,-0.002,0.039,-1.020,,,,,,
2,S,27844996,3387,1.760,1.120,3.040,0.030,0.017,-1.941,,,,,,,,,,,,
2,A,27847514,2987,,,,,,,0.133,0.001,-1.023,,,,,,,,,
2,B,27848382,3386,,,,,,,,,,,,,,,,40.938,-95.938,15.312
2,S,27848382,3386,1.440,1.120,2.080,0.032,0.020,-1.946,,,,,,,,,,,,
2,A,27849506,1992,,,,,,,0.133,0.002,-1.023,,,,,,,,,
2,B,27850414,2032,,,,,,,,,,,,,0.000,-0.112,0.000,,,
2,S,27850414,2032,0.800,1.120,1.760,0.034,0.021,-1.948,,,,,,,,,,,,
2,A,27853489,3983,,,,,,,0.130,0.003,-1.021,,,,,,,,,
2,B,27853801,3387,,,,,,,,,,-0.001,0.038,-1.025,,,,,,
2,S,27853801,3387,0.480,1.120,1.440,0.038,0.021,-1.949,,,,,,,,,,,,
2,A,27856476,2987,,,,,,,0.130,0.001,-1.021,,,,,,,,,
2,B,27857188,3387,,,,,,,,,,,,,,,,39.562,-95.938,16.188
2,S,27857188,3387,0.480,0.800,1.760,0.041,0.018,-1.948,,,,,,,,,,,,
2,A,27858467,1991,,,,,,,0.130,-0.001,-1.018,,,,,,,,,
2,B,27859898,2710,,,,,,,,,,,,,-0.112,0.000,0.112,,,
2,S,27859898,2710,0.480,0.800,1.760,0.042,0.017,-1.946,,,,,,,,,,,,
2,A,27863445,4978,,,,,,,0.131,-0.002,-1.011,,,,,,,,,
2,B,27863962,4064,,,,,,,,,,-0.001,0.037,-1.022,,,,,,
2,S,27863962,4064,0.480,1.440,2.080,0.041,0.015,-1.942,,,,,,,,,,,,
2,A,27865437,1992,,,,,,,0.130,-0.001,-1.009,,,,,,,,,
2,B,27865994,2032,,,,,,,,,,-0.002,0.037,-1.019,,,,,,
2,S,27865994,2032,0.480,1.760,2.080,0.040,0.015,-1.940,,,,,,,,,,,,
2,A,27868424,2987,,,,,,,0.130,0.000,-1.006,,,,,,,,,
2,B,27869381,3387,,,,,,,,,,,,,,,,40.688,-96.125,15.188
2,S,27869381,3387,0.800,1.760,2.080,0.039,0.013,-1.935,,,,,,,,,,,,
2,A,27870415,1991,,,,,,,0.132,0.000,-1.005,,,,,,,,,
2,B,27871413,2032,,,,,,,,,,,,,0.000,0.112,0.112,,,
2,S,27871413,2032,1.120,1.440,2.080,0.039,0.013,-1.931,,,,,,,,,,,,
2,A,27874398,3983,,,,,,,0.129,0.002,-1.003,,,,,,,,,
2,B,27874800,3387,,,,,,,,,,,,,,,,40.688,-95.125,15.438
2,S,27874800,3387,1.440,0.800,2.720,0.039,0.013,-1.924,,,,,,,,,,,,
2,A,27877385,2987,,,,,,,0.128,-0.000,-1.003,,,,,,,,,
2,B,27878186,3386,,,,,,,,,,0.000,0.034,-1.009,,,,,,
2,S,27878186,3386,1.120,0.480,3.040,0.040,0.014,-1.917,,,,,,,,,,,,
2,A,27880372,2987,,,,,,,0.128,-0.003,-1.000,,,,,,,,,
2,B,27881573,3387,,,,,,,,,,,,,0.000,0.336,0.112,,,
2,S,27881573,3387,0.480,1.440,3.040,0.041,0.013,-1.911,,,,,,,,,,,,
2,A,27884355,3983,,,,,,,0.129,-0.005,-1.000,,,,,,,,,
2,B,27884960,3387,,,,,,,,,,0.000,0.034,-1.003,,,,,,
2,S,27884960,3387,0.480,2.080,3.040,0.043,0.012,-1.910,,,,,,,,,,,,
2,A,27887342,2987,,,,,,,0.127,-0.003,-1.003,,,,,,,,,
2,B,27888347,3387,,,,,,,,,,,,,,,,39.688,-96.312,15.312
2,S,27888347,3387,0.800,2.400,3.040,0.045,0.011,-1.912,,,,,,,,,,,,
2,A,27889333,1991,,,,,,,0.126,-0.004,-1.005,,,,,,,,,
2,B,27890379,2032,,,,,,,,,,,,,0.000,0.336,0.112,,,
2,S,27890379,2032,0.800,2.080,3.040,0.046,0.012,-1.915,,,,,,,,,,,,
2,A,27893316,3983,,,,,,,0.126,-0.004,-1.008,,,,,,,,,
2,B,27893766,3387,,,,,,,,,,0.003,0.032,-1.008,,,,,,
2,S,27893766,3387,0.800,1.440,3.360,0.047,0.011,-1.919,,,,,,,,,,,,
2,A,27896303,2987,,,,,,,0.124,-0.004,-1.013,,,,,,,,,
2,B,27897153,3387,,,,,,,,,,,,,,,,41.000,-96.750,15.500
2,S,27897153,3387,0.800,0.800,2.720,0.049,0.009,-1.922,,,,,,,,,,,,
2,A,27898294,1991,,,,,,,0.124,-0.003,-1.011,,,,,,,,,
2,B,27899185,2032,,,,,,,,,,,,,-0.112,0.112,0.000,,,
2,S,27899185,2032,0.480,0.800,2.400,0.053,0.008,-1.923,,,,,,,,,,,,
2,A,27902277,3983,,,,,,,0.122,-0.004,-1.012,,,,,,,,,
2,B,27903926,4741,,,,,,,,,,0.008,0.032,-1.012,,,,,,
2,S,27903926,4741,0.480,0.800,1.760,0.058,0.009,-1.930,,,,,,,,,,,,
2,A,27905264,2987,,,,,,,0.121,-0.002,-1.012,,,,,,,,,
2,B,27905958,2032,,,,,,,,,,0.010,0.031,-1.017,,,,,,
2,S,27905958,2032,1.120,0.480,1.760,0.060,0.010,-1.933,,,,,,,,,,,,
2,A,27908251,2987,,,,,,,0.121,-0.001,-1.014,,,,,,,,,
2,B,27909345,3387,,,,,,,,,,,,,,,,39.938,-95.000,15.625
2,S,27909345,3387,1.120,0.480,2.080,0.061,0.011,-1.936,,,,,,,,,,,,
2,A,27910242,1991,,,,,,,0.122,-0.002,-1.012,,,,,,,,,
2,B,27911377,2032,,,,,,,,,,,,,-0.224,0.000,0.000,,,
2,S,27911377,2032,1.120,0.800,2.400,0.060,0.012,-1.935,,,,,,,,,,,,
2,A,27914225,3983,,,,,,,0.122,-0.002,-1.009,,,,,,,,,
2,B,27914764,3387,,,,,,,,,,0.011,0.034,-1.013,,,,,,
2,S,27914764,3387,1.120,0.800,2.080,0.060,0.013,-1.932,,,,,,,,,,,,
2,A,27917212,2987,,,,,,,0.125,0.000,-1.007,,,,,,,,,
2,B,27918151,3387,,,,,,,,,,,,,,,,40.562,-95.875,15.375
2,S,27918151,3387,0.480,1.120,1.760,0.059,0.014,-1.927,,,,,,,,,,,,
2,A,27919203,1991,,,,,,,0.123,0.000,-1.004,,,,,,,,,
2,B,27920183,2032,,,,,,,,,,,,,-0.224,0.000,-0.112,,,
2,S,27920183,2032,0.160,1.440,1.760,0.059,0.014,-1.923,,,,,,,,,,,,
2,A,27923186,3983,,,,,,,0.125,0.000,-1.003,,,,,,,,,
2,B,27923570,3387,,,,,,,,,,0.010,0.034,-1.013,,,,,,
2,S,27923570,3387,0.160,1.120,1.440,0.057,0.016,-1.919,,,,,,,,,,,,
2,A,27926173,2987,,,,,,,0.127,0.002,-1.001,,,,,,,,,
2,B,27926957,3387,,,,,,,,,,,,,,,,40.125,-95.312,16.125
2,S,27926957,3387,0.480,0.800,1.120,0.054,0.019,-1.918,,,,,,,,,,,,
2,A,27928165,1992,,,,,,,0.127,0.004,-1.002,,,,,,,,,
2,B,27928989,2032,,,,,,,,,,,,,-0.112,0.000,-0.112,,,
2,S,27928989,2032,0.160,0.800,1.440,0.050,0.020,-1.918,,,,,,,,,,,,
2,A,27932148,3983,,,,,,,0.127,0.003,-1.000,,,,,,,,,
2,B,27933730,4741,,,,,,,,,,0.003,0.038,-1.007,,,,,,
2,S,27933730,4741,0.160,1.120,2.080,0.045,0.023,-1.916,,,,,,,,,,,,
2,A,27935135,2987,,,,,,,0.128,0.003,-1.002,,,,,,,,,
2,B,27935762,2032,,,,,,,,,,,,,,,,40.500,-96.375,15.812
2,S,27935762,2032,0.480,1.120,1.760,0.043,0.024,-1.915,,,,,,,,,,,,
2,A,27938122,2987,,,,,,,0.130,0.004,-1.005,,,,,,,,,
2,B,27939149,3387,,,,,,,,,,,,,-0.112,0.000,-0.112,,,
2,S,27939149,3387,0.480,1.120,1.760,0.041,0.025,-1.917,,,,,,,,,,,,
2,A,27942105,3983,,,,,,,0.127,0.006,-1.012,,,,,,,,,
2,B,27943213,4064,,,,,,,,,,0.002,0.042,-1.006,,,,,,
